Hour,Day_Type,Weather,Location,Local_Event,Demand_Score,Price_Multiplier
3,Weekend,Rainy,Madhapur,0,7,1.44
20,Weekend,Windy,Dilsukhnagar,1,9,2.44
20,Weekday,Sunny,Banjara Hills,1,10,1.96
16,Weekday,Sunny,Hitech City,1,6,1.62
21,Weekend,Sunny,Kukatpally,0,7,1.64
1,Weekday,Windy,Hitech City,1,5,1.23
17,Weekday,Windy,Banjara Hills,0,3,1.3
18,Weekend,Cloudy,Kukatpally,1,5,1.26
15,Weekend,Rainy,Hitech City,1,12,2.19
3,Weekday,Rainy,Madhapur,0,6,1.71
14,Weekday,Sunny,Banjara Hills,1,10,1.94
4,Weekday,Windy,Banjara Hills,0,2,0.98
1,Weekend,Windy,Dilsukhnagar,1,7,1.5
21,Weekend,Sunny,Kukatpally,1,9,1.85
19,Weekday,Rainy,Dilsukhnagar,1,10,1.86
1,Weekday,Windy,Madhapur,0,4,1.12
15,Weekday,Rainy,Banjara Hills,1,8,1.79
20,Weekend,Rainy,Madhapur,0,8,1.65
7,Weekday,Cloudy,Dilsukhnagar,1,4,1.17
0,Weekend,Sunny,Kukatpally,0,1,0.96
7,Weekday,Rainy,Hitech City,1,8,1.55
23,Weekend,Windy,Madhapur,1,6,1.49
19,Weekend,Rainy,Madhapur,0,8,1.4
0,Weekday,Cloudy,Kukatpally,1,6,1.71
4,Weekend,Windy,Hitech City,1,9,1.97
10,Weekend,Sunny,Banjara Hills,0,8,1.76
10,Weekday,Rainy,Banjara Hills,1,13,2.15
10,Weekend,Cloudy,Banjara Hills,1,9,2.33
19,Weekend,Rainy,Banjara Hills,1,12,1.91
9,Weekend,Cloudy,Madhapur,1,11,2.13
1,Weekend,Sunny,Kukatpally,0,1,0.99
1,Weekend,Sunny,Madhapur,1,7,1.7
15,Weekday,Windy,Hitech City,0,2,1.0
9,Weekday,Sunny,Banjara Hills,1,9,2.37
9,Weekend,Windy,Banjara Hills,1,8,1.46
5,Weekend,Cloudy,Kukatpally,1,6,1.76
5,Weekend,Sunny,Kukatpally,1,7,1.5
0,Weekend,Windy,Banjara Hills,0,6,1.78
22,Weekday,Cloudy,Banjara Hills,1,9,2.09
4,Weekend,Rainy,Banjara Hills,1,12,2.23
13,Weekday,Cloudy,Dilsukhnagar,1,8,1.47
22,Weekend,Cloudy,Banjara Hills,1,7,1.54
0,Weekday,Windy,Banjara Hills,1,5,1.39
10,Weekend,Windy,Madhapur,0,6,1.48
20,Weekend,Windy,Kukatpally,0,7,1.6
14,Weekend,Cloudy,Madhapur,1,10,2.11
2,Weekday,Rainy,Dilsukhnagar,1,7,1.74
15,Weekday,Windy,Banjara Hills,1,6,1.47
22,Weekday,Rainy,Banjara Hills,1,8,1.44
2,Weekend,Cloudy,Kukatpally,1,5,1.39
3,Weekend,Rainy,Hitech City,1,10,2.23
17,Weekend,Sunny,Madhapur,1,8,1.63
7,Weekday,Cloudy,Banjara Hills,0,6,1.78
0,Weekday,Rainy,Banjara Hills,0,6,1.7
18,Weekday,Sunny,Madhapur,0,4,1.18
2,Weekday,Windy,Dilsukhnagar,0,0,0.99
0,Weekday,Sunny,Kukatpally,0,3,1.37
1,Weekend,Sunny,Hitech City,1,7,1.48
13,Weekend,Rainy,Madhapur,1,14,2.2
3,Weekend,Rainy,Dilsukhnagar,1,10,2.1
7,Weekday,Rainy,Dilsukhnagar,0,6,1.7
10,Weekend,Sunny,Banjara Hills,1,10,1.88
19,Weekday,Rainy,Banjara Hills,1,12,2.49
15,Weekday,Sunny,Banjara Hills,0,5,1.17
20,Weekday,Cloudy,Dilsukhnagar,1,7,1.45
13,Weekend,Windy,Kukatpally,1,8,1.58
5,Weekend,Cloudy,Banjara Hills,1,9,2.24
20,Weekend,Sunny,Kukatpally,0,7,1.52
0,Weekend,Windy,Madhapur,1,5,1.15
17,Weekday,Sunny,Dilsukhnagar,0,0,0.93
2,Weekend,Cloudy,Banjara Hills,0,6,1.5
18,Weekday,Rainy,Banjara Hills,0,7,1.78
7,Weekday,Rainy,Hitech City,0,6,1.54
1,Weekday,Cloudy,Madhapur,1,5,1.13
23,Weekday,Cloudy,Madhapur,1,5,1.17
12,Weekend,Rainy,Dilsukhnagar,0,8,1.48
5,Weekend,Rainy,Kukatpally,0,7,1.45
17,Weekday,Cloudy,Dilsukhnagar,0,1,0.93
8,Weekend,Sunny,Banjara Hills,0,8,1.71
19,Weekend,Cloudy,Dilsukhnagar,0,5,1.14
7,Weekend,Windy,Banjara Hills,0,6,1.58
18,Weekend,Cloudy,Banjara Hills,0,4,1.22
19,Weekend,Sunny,Dilsukhnagar,0,7,1.54
3,Weekday,Rainy,Kukatpally,1,6,1.68
3,Weekend,Cloudy,Banjara Hills,1,8,1.78
8,Weekend,Cloudy,Banjara Hills,1,11,2.07
4,Weekday,Windy,Hitech City,1,6,1.41
18,Weekday,Cloudy,Madhapur,0,4,1.12
5,Weekday,Sunny,Madhapur,0,3,1.21
10,Weekday,Cloudy,Banjara Hills,0,5,1.27
3,Weekend,Rainy,Hitech City,1,12,2.44
14,Weekday,Cloudy,Kukatpally,0,6,1.68
8,Weekday,Rainy,Hitech City,0,9,2.24
21,Weekend,Sunny,Dilsukhnagar,0,4,1.19
17,Weekend,Windy,Hitech City,1,9,2.24
18,Weekday,Rainy,Banjara Hills,0,8,1.54
11,Weekday,Rainy,Madhapur,1,9,2.47
8,Weekday,Cloudy,Dilsukhnagar,1,7,1.73
17,Weekday,Cloudy,Kukatpally,1,5,1.22
5,Weekday,Cloudy,Kukatpally,1,5,1.3
5,Weekend,Cloudy,Banjara Hills,1,9,1.86
18,Weekend,Rainy,Dilsukhnagar,0,5,1.16
11,Weekday,Sunny,Dilsukhnagar,0,2,1.05
21,Weekend,Rainy,Madhapur,1,12,2.19
6,Weekend,Rainy,Hitech City,0,7,1.72
7,Weekend,Sunny,Madhapur,0,2,1.06
19,Weekend,Windy,Banjara Hills,1,9,1.89
12,Weekday,Cloudy,Madhapur,0,7,1.57
5,Weekday,Windy,Madhapur,0,1,1.04
19,Weekday,Sunny,Hitech City,0,6,1.55
6,Weekday,Rainy,Banjara Hills,1,11,1.87
18,Weekday,Windy,Hitech City,0,5,1.39
16,Weekday,Windy,Kukatpally,0,2,0.98
12,Weekday,Windy,Hitech City,1,11,2.41
12,Weekend,Rainy,Dilsukhnagar,1,10,1.81
10,Weekday,Windy,Banjara Hills,0,6,1.57
14,Weekend,Rainy,Banjara Hills,0,10,2.49
6,Weekend,Sunny,Hitech City,1,8,1.69
13,Weekend,Rainy,Banjara Hills,0,12,2.04
9,Weekday,Rainy,Kukatpally,0,8,1.59
12,Weekend,Windy,Kukatpally,0,7,1.74
6,Weekend,Cloudy,Banjara Hills,0,6,1.75
2,Weekend,Cloudy,Madhapur,0,6,1.41
2,Weekend,Rainy,Banjara Hills,1,10,1.83
5,Weekend,Rainy,Kukatpally,1,9,2.34
2,Weekend,Rainy,Banjara Hills,1,11,2.1
10,Weekday,Windy,Dilsukhnagar,1,8,1.63
0,Weekday,Cloudy,Madhapur,1,6,1.55
4,Weekend,Sunny,Madhapur,1,6,1.48
13,Weekend,Sunny,Hitech City,0,8,1.49
10,Weekend,Windy,Madhapur,0,4,1.22
8,Weekday,Cloudy,Dilsukhnagar,0,3,1.27
7,Weekend,Sunny,Madhapur,1,5,1.19
20,Weekend,Sunny,Madhapur,0,8,1.6
16,Weekend,Cloudy,Banjara Hills,1,7,1.56
12,Weekday,Windy,Madhapur,1,9,2.43
14,Weekday,Windy,Banjara Hills,1,8,1.55
9,Weekday,Cloudy,Dilsukhnagar,0,3,1.14
15,Weekday,Sunny,Hitech City,1,7,1.42
14,Weekend,Sunny,Madhapur,0,7,1.56
13,Weekday,Cloudy,Hitech City,0,7,1.58
13,Weekday,Rainy,Hitech City,1,14,2.25
21,Weekday,Sunny,Kukatpally,1,6,1.62
4,Weekday,Rainy,Kukatpally,1,9,2.44
20,Weekend,Sunny,Dilsukhnagar,0,7,1.6
16,Weekend,Cloudy,Banjara Hills,1,7,1.55
6,Weekend,Rainy,Madhapur,0,8,1.79
0,Weekend,Cloudy,Hitech City,1,8,1.46
3,Weekend,Sunny,Madhapur,1,5,1.26
12,Weekend,Sunny,Kukatpally,1,8,1.47
1,Weekday,Windy,Banjara Hills,0,5,1.16
18,Weekday,Sunny,Dilsukhnagar,0,3,1.14
4,Weekend,Cloudy,Banjara Hills,0,7,1.44
23,Weekday,Windy,Madhapur,1,5,1.22
9,Weekday,Sunny,Banjara Hills,0,4,1.3
7,Weekend,Cloudy,Dilsukhnagar,0,2,0.96
18,Weekend,Windy,Hitech City,1,7,1.43
10,Weekend,Rainy,Hitech City,1,13,2.5
16,Weekday,Cloudy,Banjara Hills,1,7,1.72
22,Weekday,Sunny,Kukatpally,0,3,1.24
0,Weekend,Windy,Madhapur,0,2,0.97
20,Weekday,Sunny,Kukatpally,1,7,1.76
20,Weekday,Cloudy,Hitech City,0,9,2.34
3,Weekend,Sunny,Dilsukhnagar,0,4,1.29
1,Weekend,Sunny,Banjara Hills,0,3,1.26
2,Weekend,Rainy,Kukatpally,0,5,1.28
13,Weekday,Cloudy,Madhapur,1,8,1.66
0,Weekend,Rainy,Dilsukhnagar,1,8,1.66
14,Weekend,Sunny,Hitech City,1,9,2.1
18,Weekday,Windy,Hitech City,0,5,1.22
4,Weekday,Sunny,Dilsukhnagar,0,0,0.95
3,Weekend,Sunny,Banjara Hills,1,7,1.67
8,Weekend,Cloudy,Banjara Hills,1,12,2.24
5,Weekend,Cloudy,Dilsukhnagar,1,5,1.12
0,Weekend,Rainy,Madhapur,0,7,1.49
19,Weekday,Sunny,Banjara Hills,0,8,1.55
0,Weekday,Cloudy,Dilsukhnagar,1,7,1.73
22,Weekday,Rainy,Dilsukhnagar,1,9,1.8
9,Weekday,Windy,Madhapur,0,5,1.11
11,Weekday,Windy,Madhapur,0,4,1.34
8,Weekday,Rainy,Kukatpally,1,9,1.88
22,Weekend,Windy,Banjara Hills,1,8,1.78
12,Weekend,Rainy,Banjara Hills,0,10,2.1
12,Weekend,Windy,Dilsukhnagar,1,9,2.21
4,Weekend,Cloudy,Dilsukhnagar,1,6,1.45
1,Weekend,Rainy,Dilsukhnagar,1,8,1.47
13,Weekday,Sunny,Kukatpally,1,9,1.85
14,Weekend,Rainy,Banjara Hills,1,15,2.23
18,Weekday,Rainy,Banjara Hills,1,11,2.41
12,Weekend,Windy,Kukatpally,0,6,1.77
13,Weekday,Cloudy,Hitech City,0,8,1.61
1,Weekend,Rainy,Hitech City,1,10,2.22
23,Weekday,Sunny,Banjara Hills,0,5,1.1
0,Weekday,Cloudy,Madhapur,0,5,1.38
4,Weekday,Cloudy,Banjara Hills,0,5,1.32
18,Weekday,Rainy,Madhapur,0,4,1.16
18,Weekend,Cloudy,Banjara Hills,1,8,1.41
19,Weekend,Cloudy,Kukatpally,1,9,2.32
21,Weekday,Cloudy,Hitech City,1,10,1.84
5,Weekday,Cloudy,Banjara Hills,0,6,1.8
13,Weekday,Cloudy,Dilsukhnagar,1,8,1.77
18,Weekday,Cloudy,Kukatpally,0,1,0.92
21,Weekend,Rainy,Hitech City,1,15,2.09
16,Weekend,Cloudy,Kukatpally,0,4,1.35
0,Weekend,Rainy,Madhapur,1,10,1.88
5,Weekend,Rainy,Hitech City,0,9,2.26
10,Weekend,Sunny,Hitech City,0,8,1.6
6,Weekday,Sunny,Kukatpally,1,3,1.17
2,Weekday,Sunny,Banjara Hills,1,5,1.28
16,Weekend,Rainy,Banjara Hills,1,9,1.93
23,Weekday,Cloudy,Madhapur,1,8,1.51
19,Weekday,Cloudy,Kukatpally,1,7,1.58
17,Weekend,Rainy,Banjara Hills,1,9,2.45
0,Weekend,Windy,Madhapur,0,2,1.06
20,Weekday,Cloudy,Hitech City,1,10,2.47
5,Weekend,Sunny,Madhapur,1,8,1.48
8,Weekday,Sunny,Dilsukhnagar,1,5,1.2
17,Weekday,Sunny,Madhapur,1,6,1.51
19,Weekend,Cloudy,Banjara Hills,0,10,1.83
15,Weekend,Sunny,Hitech City,1,6,1.64
0,Weekend,Cloudy,Madhapur,0,5,1.4
7,Weekday,Rainy,Hitech City,0,6,1.64
12,Weekday,Sunny,Banjara Hills,1,11,2.28
8,Weekday,Windy,Dilsukhnagar,0,3,1.22
5,Weekend,Sunny,Kukatpally,1,7,1.68
6,Weekday,Rainy,Madhapur,1,8,1.48
6,Weekend,Cloudy,Madhapur,0,3,1.33
13,Weekend,Sunny,Dilsukhnagar,1,7,1.64
1,Weekday,Sunny,Dilsukhnagar,1,4,1.12
6,Weekday,Windy,Kukatpally,0,0,0.97
8,Weekend,Sunny,Madhapur,0,7,1.5
21,Weekday,Sunny,Dilsukhnagar,1,6,1.52
14,Weekday,Rainy,Hitech City,1,12,2.22
15,Weekday,Windy,Kukatpally,1,5,1.31
9,Weekend,Sunny,Dilsukhnagar,0,4,1.12
2,Weekend,Windy,Hitech City,1,7,1.63
13,Weekend,Windy,Kukatpally,0,7,1.47
10,Weekend,Sunny,Madhapur,0,4,1.14
12,Weekday,Cloudy,Hitech City,0,8,1.59
17,Weekend,Sunny,Banjara Hills,1,9,1.83
1,Weekend,Rainy,Hitech City,1,12,1.97
0,Weekend,Sunny,Banjara Hills,0,6,1.51
0,Weekday,Sunny,Banjara Hills,0,2,1.1
1,Weekday,Sunny,Banjara Hills,1,6,1.41
8,Weekend,Rainy,Banjara Hills,1,13,2.2
22,Weekend,Rainy,Hitech City,0,9,1.83
19,Weekend,Sunny,Banjara Hills,1,11,2.44
15,Weekend,Cloudy,Madhapur,1,7,1.42
9,Weekend,Cloudy,Madhapur,0,5,1.14
0,Weekday,Windy,Madhapur,1,5,1.19
9,Weekend,Windy,Kukatpally,0,4,1.28
21,Weekend,Rainy,Hitech City,1,15,1.84
22,Weekend,Windy,Hitech City,0,6,1.44
13,Weekday,Cloudy,Dilsukhnagar,1,7,1.58
9,Weekend,Rainy,Kukatpally,1,9,1.89
11,Weekday,Cloudy,Dilsukhnagar,1,4,1.12
6,Weekday,Sunny,Kukatpally,0,0,0.98
3,Weekend,Windy,Hitech City,1,9,2.2
11,Weekday,Rainy,Madhapur,1,7,1.48
18,Weekend,Cloudy,Kukatpally,1,5,1.31
8,Weekend,Rainy,Hitech City,1,14,2.21
10,Weekend,Sunny,Dilsukhnagar,0,6,1.57
23,Weekend,Windy,Dilsukhnagar,0,4,1.2
3,Weekday,Rainy,Madhapur,1,9,2.24
17,Weekend,Windy,Dilsukhnagar,0,3,1.31
1,Weekday,Rainy,Kukatpally,1,6,1.62
7,Weekday,Sunny,Dilsukhnagar,0,1,0.91
11,Weekend,Windy,Banjara Hills,0,4,1.36
4,Weekend,Rainy,Banjara Hills,0,9,2.0
1,Weekday,Rainy,Madhapur,0,5,1.34
14,Weekend,Rainy,Madhapur,0,11,2.13
7,Weekday,Rainy,Dilsukhnagar,1,7,1.42
7,Weekday,Sunny,Dilsukhnagar,0,2,1.04
0,Weekday,Windy,Dilsukhnagar,0,1,1.05
5,Weekend,Cloudy,Banjara Hills,0,6,1.6
2,Weekday,Sunny,Kukatpally,1,5,1.36
10,Weekend,Cloudy,Banjara Hills,1,9,2.44
14,Weekend,Windy,Dilsukhnagar,0,5,1.27
7,Weekday,Sunny,Hitech City,1,7,1.79
6,Weekday,Rainy,Kukatpally,0,4,1.25
14,Weekend,Rainy,Banjara Hills,0,12,2.42
16,Weekday,Windy,Kukatpally,1,6,1.41
14,Weekday,Rainy,Dilsukhnagar,1,9,1.97
1,Weekend,Cloudy,Banjara Hills,1,8,1.65
2,Weekday,Windy,Madhapur,0,2,1.08
8,Weekday,Windy,Kukatpally,1,6,1.57
13,Weekday,Cloudy,Dilsukhnagar,0,7,1.73
0,Weekday,Rainy,Kukatpally,0,5,1.29
12,Weekend,Windy,Hitech City,1,12,1.99
19,Weekend,Rainy,Hitech City,0,12,2.32
17,Weekend,Sunny,Madhapur,1,5,1.28
19,Weekend,Cloudy,Hitech City,1,11,1.9
13,Weekend,Cloudy,Banjara Hills,0,8,1.7
18,Weekend,Windy,Hitech City,0,3,1.15
17,Weekday,Sunny,Madhapur,1,6,1.49
0,Weekday,Sunny,Banjara Hills,1,8,1.7
5,Weekday,Rainy,Dilsukhnagar,1,9,2.01
20,Weekday,Cloudy,Kukatpally,1,10,1.84
16,Weekday,Rainy,Banjara Hills,1,11,1.84
21,Weekend,Sunny,Kukatpally,0,7,1.68
23,Weekday,Cloudy,Dilsukhnagar,1,7,1.52
23,Weekend,Windy,Hitech City,1,9,2.28
19,Weekend,Windy,Banjara Hills,0,6,1.74
14,Weekday,Rainy,Kukatpally,0,6,1.74
1,Weekday,Windy,Hitech City,1,8,1.45
3,Weekend,Cloudy,Madhapur,1,9,2.28
13,Weekend,Cloudy,Kukatpally,1,10,2.03
11,Weekend,Cloudy,Hitech City,0,6,1.59
8,Weekday,Sunny,Hitech City,1,10,2.04
13,Weekday,Cloudy,Hitech City,1,9,2.09
11,Weekend,Cloudy,Hitech City,0,5,1.37
9,Weekend,Sunny,Dilsukhnagar,1,8,1.4
6,Weekday,Windy,Dilsukhnagar,1,3,1.25
7,Weekend,Windy,Hitech City,0,6,1.41
7,Weekend,Rainy,Hitech City,1,11,1.91
6,Weekend,Sunny,Banjara Hills,0,5,1.32
17,Weekday,Sunny,Dilsukhnagar,1,3,1.16
21,Weekday,Windy,Hitech City,1,11,2.41
18,Weekend,Rainy,Madhapur,1,9,2.19
3,Weekday,Cloudy,Kukatpally,1,4,1.19
1,Weekend,Rainy,Madhapur,1,11,2.01
16,Weekday,Cloudy,Kukatpally,0,3,1.3
10,Weekday,Rainy,Kukatpally,0,6,1.69
8,Weekend,Rainy,Hitech City,0,8,1.54
16,Weekday,Cloudy,Dilsukhnagar,1,4,1.24
9,Weekday,Sunny,Banjara Hills,0,7,1.67
15,Weekend,Windy,Kukatpally,1,6,1.78
3,Weekend,Sunny,Dilsukhnagar,1,6,1.8
21,Weekday,Rainy,Hitech City,0,10,2.35
16,Weekend,Cloudy,Hitech City,1,8,1.5
7,Weekday,Windy,Hitech City,1,8,1.69
8,Weekday,Windy,Kukatpally,1,7,1.77
6,Weekday,Windy,Banjara Hills,0,5,1.22
18,Weekday,Sunny,Madhapur,0,1,0.99
16,Weekday,Cloudy,Banjara Hills,1,8,1.73
18,Weekend,Windy,Dilsukhnagar,0,4,1.38
7,Weekday,Windy,Banjara Hills,0,5,1.14
19,Weekday,Rainy,Banjara Hills,0,11,2.28
18,Weekday,Sunny,Kukatpally,1,5,1.36
22,Weekend,Sunny,Dilsukhnagar,1,7,1.79
18,Weekend,Cloudy,Hitech City,1,10,2.15
10,Weekday,Sunny,Dilsukhnagar,0,5,1.32
14,Weekday,Cloudy,Dilsukhnagar,0,6,1.6
1,Weekend,Cloudy,Dilsukhnagar,1,6,1.56
17,Weekday,Cloudy,Dilsukhnagar,1,7,1.48
0,Weekday,Sunny,Kukatpally,1,3,1.15
18,Weekend,Sunny,Banjara Hills,0,3,1.29
10,Weekday,Sunny,Banjara Hills,1,7,1.6
4,Weekday,Windy,Hitech City,1,8,1.69
19,Weekday,Sunny,Hitech City,1,9,1.95
4,Weekday,Windy,Dilsukhnagar,0,1,0.95
22,Weekend,Cloudy,Dilsukhnagar,1,5,1.17
10,Weekday,Windy,Kukatpally,1,8,1.6
13,Weekday,Rainy,Madhapur,1,13,1.81
15,Weekend,Rainy,Hitech City,0,7,1.44
10,Weekend,Sunny,Madhapur,1,7,1.54
20,Weekday,Windy,Dilsukhnagar,0,5,1.31
8,Weekend,Sunny,Madhapur,1,8,1.44
2,Weekend,Sunny,Madhapur,1,5,1.3
22,Weekday,Rainy,Banjara Hills,1,8,1.48
17,Weekend,Sunny,Madhapur,1,5,1.32
18,Weekend,Windy,Dilsukhnagar,1,4,1.36
4,Weekday,Cloudy,Madhapur,1,8,1.6
8,Weekend,Windy,Dilsukhnagar,1,6,1.77
7,Weekend,Windy,Madhapur,0,2,0.99
4,Weekend,Windy,Banjara Hills,1,7,1.75
11,Weekend,Cloudy,Kukatpally,0,3,1.3
7,Weekday,Windy,Dilsukhnagar,0,0,0.93
2,Weekend,Cloudy,Madhapur,0,4,1.17
9,Weekday,Windy,Madhapur,0,5,1.29
8,Weekday,Windy,Kukatpally,0,5,1.37
9,Weekend,Windy,Kukatpally,1,9,1.92
3,Weekend,Cloudy,Dilsukhnagar,1,5,1.38
15,Weekend,Sunny,Kukatpally,0,4,1.1
0,Weekday,Rainy,Hitech City,0,8,1.63
2,Weekend,Sunny,Banjara Hills,1,8,1.67
12,Weekday,Cloudy,Dilsukhnagar,0,7,1.72
9,Weekday,Rainy,Dilsukhnagar,0,8,1.52
20,Weekday,Rainy,Hitech City,0,11,2.47
20,Weekend,Sunny,Dilsukhnagar,1,8,1.45
6,Weekend,Windy,Kukatpally,1,4,1.28
12,Weekend,Windy,Kukatpally,0,4,1.14
10,Weekend,Rainy,Madhapur,0,7,1.45
4,Weekday,Rainy,Madhapur,0,4,1.37
6,Weekend,Windy,Dilsukhnagar,0,4,1.25
19,Weekday,Sunny,Kukatpally,1,6,1.53
20,Weekend,Cloudy,Kukatpally,0,7,1.52
19,Weekday,Rainy,Banjara Hills,1,11,2.12
12,Weekend,Windy,Madhapur,0,8,1.73
3,Weekend,Rainy,Kukatpally,0,7,1.49
18,Weekend,Windy,Dilsukhnagar,1,6,1.63
5,Weekday,Windy,Kukatpally,1,5,1.34
9,Weekday,Sunny,Banjara Hills,1,7,1.79
23,Weekend,Cloudy,Hitech City,0,6,1.71
21,Weekend,Windy,Kukatpally,0,5,1.26
17,Weekday,Sunny,Madhapur,1,5,1.39
2,Weekend,Cloudy,Madhapur,1,6,1.55
15,Weekend,Rainy,Banjara Hills,1,9,1.88
22,Weekend,Windy,Dilsukhnagar,1,5,1.12
22,Weekday,Cloudy,Hitech City,1,8,1.5
15,Weekend,Windy,Hitech City,0,3,1.31
11,Weekday,Sunny,Hitech City,1,6,1.43
6,Weekday,Cloudy,Hitech City,0,5,1.17
15,Weekend,Rainy,Hitech City,0,9,2.36
2,Weekend,Sunny,Hitech City,1,8,1.57
4,Weekend,Windy,Hitech City,1,6,1.46
13,Weekday,Rainy,Hitech City,1,13,1.93
23,Weekday,Sunny,Kukatpally,0,0,0.94
1,Weekday,Windy,Madhapur,1,4,1.3
4,Weekday,Cloudy,Hitech City,0,5,1.34
0,Weekend,Windy,Kukatpally,0,1,0.96
8,Weekend,Rainy,Hitech City,0,11,2.1
7,Weekday,Rainy,Banjara Hills,0,6,1.51
1,Weekend,Rainy,Dilsukhnagar,0,5,1.3
1,Weekend,Windy,Banjara Hills,0,3,1.39
23,Weekday,Sunny,Hitech City,0,4,1.26
6,Weekday,Sunny,Banjara Hills,0,3,1.21
16,Weekend,Sunny,Banjara Hills,0,4,1.32
8,Weekend,Windy,Madhapur,1,8,1.49
5,Weekend,Cloudy,Madhapur,1,9,2.36
5,Weekend,Windy,Kukatpally,0,3,1.15
1,Weekend,Rainy,Kukatpally,1,10,2.24
7,Weekend,Cloudy,Banjara Hills,1,8,1.54
2,Weekend,Rainy,Kukatpally,1,9,2.37
18,Weekday,Cloudy,Kukatpally,1,5,1.21
7,Weekday,Windy,Kukatpally,1,3,1.18
11,Weekday,Rainy,Kukatpally,1,7,1.52
14,Weekend,Windy,Kukatpally,1,8,1.54
17,Weekend,Rainy,Dilsukhnagar,1,8,1.46
6,Weekend,Windy,Dilsukhnagar,0,3,1.13
15,Weekday,Rainy,Kukatpally,1,7,1.7
17,Weekday,Cloudy,Madhapur,0,4,1.22
10,Weekend,Rainy,Dilsukhnagar,0,9,2.35
12,Weekday,Cloudy,Dilsukhnagar,1,8,1.65
17,Weekday,Windy,Hitech City,1,6,1.67
16,Weekday,Sunny,Kukatpally,0,3,1.13
7,Weekday,Windy,Banjara Hills,1,6,1.55
15,Weekday,Sunny,Hitech City,1,8,1.73
17,Weekday,Rainy,Kukatpally,1,7,1.45
3,Weekend,Windy,Banjara Hills,1,9,2.08
10,Weekend,Rainy,Dilsukhnagar,0,9,2.39
9,Weekend,Windy,Banjara Hills,0,5,1.24
23,Weekend,Sunny,Banjara Hills,1,8,1.6
21,Weekday,Sunny,Banjara Hills,1,11,2.3
18,Weekend,Sunny,Dilsukhnagar,1,7,1.8
0,Weekend,Rainy,Banjara Hills,1,10,2.22
1,Weekday,Windy,Hitech City,0,4,1.34
18,Weekday,Sunny,Kukatpally,0,2,1.05
1,Weekday,Rainy,Banjara Hills,0,7,1.79
6,Weekend,Windy,Kukatpally,0,3,1.26
3,Weekend,Sunny,Dilsukhnagar,1,4,1.32
2,Weekend,Windy,Dilsukhnagar,0,1,0.91
8,Weekday,Sunny,Kukatpally,0,4,1.27
22,Weekday,Sunny,Hitech City,1,6,1.76
1,Weekday,Windy,Kukatpally,0,3,1.37
1,Weekday,Sunny,Banjara Hills,1,6,1.45
6,Weekend,Cloudy,Madhapur,1,7,1.8
6,Weekend,Rainy,Hitech City,1,9,2.29
18,Weekday,Windy,Dilsukhnagar,0,1,1.08
12,Weekday,Sunny,Madhapur,1,7,1.74
2,Weekend,Sunny,Banjara Hills,0,3,1.27
9,Weekday,Rainy,Madhapur,1,9,1.91
16,Weekday,Cloudy,Hitech City,0,4,1.35
14,Weekend,Cloudy,Banjara Hills,1,10,2.34
19,Weekday,Windy,Kukatpally,1,9,2.07
13,Weekday,Sunny,Banjara Hills,0,5,1.38
15,Weekend,Sunny,Kukatpally,0,3,1.15
20,Weekday,Sunny,Madhapur,1,7,1.43
7,Weekday,Cloudy,Banjara Hills,1,6,1.56
21,Weekend,Rainy,Kukatpally,0,10,2.18
11,Weekend,Rainy,Madhapur,0,8,1.7
2,Weekday,Rainy,Madhapur,1,10,2.3
2,Weekend,Cloudy,Dilsukhnagar,1,8,1.56
9,Weekday,Sunny,Hitech City,1,7,1.64
20,Weekend,Windy,Kukatpally,1,10,1.95
11,Weekend,Rainy,Banjara Hills,1,9,2.12
12,Weekend,Rainy,Madhapur,1,13,1.82
12,Weekday,Windy,Hitech City,0,5,1.19
20,Weekend,Sunny,Banjara Hills,0,9,2.16
13,Weekday,Cloudy,Hitech City,1,9,2.41
0,Weekend,Windy,Dilsukhnagar,0,3,1.4
3,Weekend,Rainy,Dilsukhnagar,0,4,1.24
5,Weekday,Sunny,Hitech City,1,6,1.46
4,Weekday,Rainy,Banjara Hills,0,7,1.41
8,Weekend,Cloudy,Banjara Hills,0,8,1.8
18,Weekend,Sunny,Hitech City,1,6,1.42
17,Weekend,Windy,Dilsukhnagar,0,2,0.97
3,Weekday,Rainy,Madhapur,0,6,1.48
14,Weekday,Rainy,Dilsukhnagar,0,6,1.72
13,Weekend,Sunny,Madhapur,1,8,1.64
14,Weekday,Sunny,Banjara Hills,0,5,1.11
9,Weekday,Cloudy,Madhapur,0,6,1.43
10,Weekday,Sunny,Madhapur,1,9,2.19
14,Weekend,Rainy,Dilsukhnagar,0,8,1.43
16,Weekday,Sunny,Kukatpally,0,2,1.0
17,Weekday,Rainy,Kukatpally,0,4,1.13
21,Weekend,Cloudy,Banjara Hills,1,10,2.02
10,Weekend,Cloudy,Kukatpally,1,9,2.29
0,Weekend,Rainy,Dilsukhnagar,0,7,1.64
13,Weekday,Cloudy,Madhapur,0,8,1.41
2,Weekday,Windy,Madhapur,1,7,1.5
14,Weekend,Cloudy,Kukatpally,0,5,1.22
4,Weekend,Windy,Hitech City,0,6,1.67
2,Weekend,Sunny,Banjara Hills,1,7,1.65
16,Weekend,Rainy,Kukatpally,1,8,1.66
12,Weekend,Cloudy,Madhapur,1,12,2.4
5,Weekend,Sunny,Dilsukhnagar,1,5,1.17
4,Weekend,Rainy,Banjara Hills,1,9,2.34
